,prop_id,address,comuna,loc_address,loc_latitude,loc_longitude,state,closest_metro,dist_closest_metro
3384,3399,"Recoleta, Urmeneta",Recoleta,"Urmeneta, Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, 7690000, Chile",-33.3939718,-70.6464748,True,DORSAL,0.4684338755080049
3385,3400,"Quilicura, Pasaje Caceres",Quilicura,"Pasaje Cáceres, El Alba de Campino, Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 8700000, Chile",-33.3803957,-70.7323531,True,LOS LIBERTADORES,4.421862805357855
3386,3401,"Puente Alto, Caletera acceso sur (am-57423)/av la serena (am)",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
3387,3402,"Las Condes, Martin de Zamora - Sánchez Fontecilla",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
3388,3403,"San Bernardo, Covadonga 900-930",San Bernardo,"Covadonga, San Bernardo, Provincia de Maipo, Región Metropolitana de Santiago, 648, Chile",-33.5931148,-70.712427,True,LA CISTERNA L2,7.565193361898778
3389,3404,"Las Condes, Tirúa/Camarico",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
3390,3405,"Lo Prado, Huaraz",Lo Prado,"Huaraz, Lo Prado, Provincia de Santiago, Región Metropolitana de Santiago, 8980000, Chile",-33.4473689,-70.7273966,True,SAN PABLO L1,0.45096695851852875
3391,3406,"La Cisterna, Caracas 8464",La Cisterna,"Pasaje Caracas, La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, 7970000, Chile",-33.5312091,-70.6693836,True,LA CISTERNA L2,0.8776654684455479
3392,3407,"Lo Espejo, Viente sur/managua",Lo Espejo,"Lo Espejo, Provincia de Santiago, Región Metropolitana de Santiago, 9140110, Chile",-33.5201685,-70.6897368284454,False,EL PARRON,2.7226922239891227
3393,3408,"Lo Prado, Los Plátanos 1066",Lo Prado,"Los Plátanos, Lo Prado, Provincia de Santiago, Región Metropolitana de Santiago, 8980000, Chile",-33.4369125,-70.7327116,True,PUDAHUEL,1.156467710058385
3394,3409,"Renca, Caleta Quedal",Renca,"Renca, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4035274,-70.73093305460753,False,LO PRADO,4.626683170629926
3395,3410,"Puente Alto, Avenida Central 1725",Puente Alto,"Avenida Central, Hacienda El Peñón, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.5841074,-70.5166587,True,PROTECTORA DE LA INFANCIA,5.894142147045482
3396,3411,"Paine, Dieciocho de Septiembre & San Juan de Dios",Paine,"Paine, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.8101102,-70.7390236,False,PLAZA DE PUENTE ALTO,26.82212435234387
3397,3412,"Macul, Lago Parinacota",Macul,"Lago Parinacota, Macul, Provincia de Santiago, Región Metropolitana de Santiago, 7810000, Chile",-33.4764291,-70.5938127,True,LOS PRESIDENTES,1.4599237477859734
3398,3413,"Santiago, De los viñedos",Santiago,"De los Viñedos, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, M, Chile",-33.4849377,-70.5562563,True,LOS PRESIDENTES,2.1560082772892044
3399,3414,"Estación Central, Av. Las rejas sur/av. Libertador bernardo o'higgins",Estación Central,"Estación Central, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4629494,-70.70490935867974,False,LAS REJAS,0.6253800056062887
3400,3415,"Isla de Maipo, Cajon del maipo",Isla de Maipo,"Isla de Maipo, Provincia de Talagante, Región Metropolitana de Santiago, 9790152, Chile",-33.7537387,-70.9039325,False,PLAZA DE MAIPU,30.202763770931544
3401,3416,"Quinta Normal, Mendoza 1950-1970",Quinta Normal,"Mendoza, Quinta Normal, Provincia de Santiago, Región Metropolitana de Santiago, 8500000, Chile",-33.4256481,-70.6924128,True,GRUTA DE LOURDES,1.4161531045627922
3402,3417,"Ñuñoa, Garcia moreno/luis pereira",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
3403,3418,"Lampa, Llaima",Lampa,"Llaima, Villa El Pellín, Larapinta, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2897914,-70.8758178,True,LOS LIBERTADORES,19.516141339739665
3404,3419,"Peñaflor, Malalco",Peñaflor,"Malalco, Villa Aguas Claras, Malloco, Peñaflor, Provincia de Talagante, Región Metropolitana de Santiago, Chile",-33.6031252,-70.8659486,True,PLAZA DE MAIPU,14.390311242660081
3405,3420,"Renca, Renca",Renca,"Renca, Provincia de Santiago, Región Metropolitana de Santiago, WW, Chile",-33.4042423,-70.7049708,True,VIVACETA,3.1779907844998143
3406,3421,"Pedro Aguirre Cerda, Casa En Pasaje Tranquilo Y Cerrado / Buena Conectividad",Pedro Aguirre Cerda,"Pedro Aguirre Cerda, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.49340995,-70.67690706456402,False,LO VALLEDOR,1.6708747078575181
3407,3422,"Peñalolén, Las Perdices / Quebrada de Macul",Peñalolén,"Quebrada de Macul / Las Perdices, Ciclovía Las Perdices (Avenida José Arrieta - Avenida Departamental), Antupirén Alto, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, M, Chile",-33.5088205,-70.5430933,True,QUILIN,4.1474195380323176
3408,3423,"Quinta Normal, Nueva platon 5760-5780",Quinta Normal,"Quinta Normal, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.42827555,-70.69992761772909,False,GRUTA DE LOURDES,1.3584541712206493
3409,3424,"El Bosque, En Venta Casa de 1 Piso . El Bosque",El Bosque,"El Bosque, Chiapas, México",17.0247264,-92.74723009318356,False,LOS LIBERTADORES,6049.388115283039
3410,3425,"Quilicura, Estadio Las Higueras 402",Quilicura,"Pasaje Estadio Las Higueras, Los Adobes, Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 8700000, Chile",-33.3504439,-70.7354418,True,LOS LIBERTADORES,4.827538428851191
3411,3426,"Maipú, Roberto Duran Valenzuela",Maipú,"Roberto Duran Valenzuela, PORTAL DEL SOL, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.5048601,-70.7939236,True,PLAZA DE MAIPU,3.4654222310206118
3412,3427,"Santiago, La colonia",Santiago,"La Colonia, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9252307, Chile",-33.5128514,-70.7611764,True,PLAZA DE MAIPU,0.438208319835676
3413,3428,"San Joaquín, Metro Rodrigo de Araya // Vicuña Mackenna/Juan Sebastian Bach // Jose Ananias",San Joaquín,"San Joaquín, Querétaro, México",20.9990848,-99.49131848151762,False,LOS LIBERTADORES,6749.450842280784
3414,3429,"Las Condes, Martin De Zamora Sanchez Fontecilla",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
3415,3430,"Puente Alto, Canaan 4 oriente 0220-0230",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
3416,3431,"Peñaflor, Trebunleo / Rucañanco",Peñaflor,"Peñaflor, Sevilla, Andalucía, España",37.7084447,-5.3457347,False,LOS DOMINICOS,10368.640618653786
3417,3432,"Puente Alto, Camino del Agua",Puente Alto,"Camino del Agua, Ciudad del Este, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5625564,-70.5469814,True,ELISA CORREA,3.4985093910758827
3418,3433,"Renca, Bío bío",Renca,"Bío Bío, Renca, Provincia de Santiago, Región Metropolitana de Santiago, WW, Chile",-33.4069986,-70.7015745,True,CONCHALI,3.101057631232772
3419,3434,"Lampa, Barros Luco",Lampa,"Barros Luco, Villa Alto de Lampa, Sol de Septiembre, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2916815,-70.8672747,True,LOS LIBERTADORES,18.710083579602166
3420,3435,"San Bernardo, Reina del Mar con Yelcho",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,LOS LIBERTADORES,3919.78952123141
3421,3436,"Las Condes, Dos casas sector h. Magallanes, colon, cuarto centenario",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
3422,3437,"La Cisterna, Alfredo Mackenney/Bombero  Encalada",La Cisterna,"La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.529504200000005,-70.66424867440273,False,EL PARRON,0.4229712777521749
3423,3438,"Providencia, Francisco Bilbao/Pocuro",Providencia,"Providencia, Los Abades, Nariño, Colombia",1.2420408,-77.6009953089243,False,LOS LIBERTADORES,3898.883442417413
3424,3439,"Maipú, Primo de Rivera 577",Maipú,"Primo de Rivera, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.4932,-70.7449328,True,DEL SOL,0.815350120771068
3425,3440,"Peñaflor, Las Carabelas",Peñaflor,"Las Carabelas, Villa Aguas Claras, Malloco, Peñaflor, Provincia de Talagante, Región Metropolitana de Santiago, 9710000, Chile",-33.6026104,-70.8599952,True,PLAZA DE MAIPU,13.9664003866229
3426,3441,"La Cisterna, Metro lo ovalle",La Cisterna,"La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.529504200000005,-70.66424867440273,False,EL PARRON,0.4229712777521749
3427,3442,"El Bosque, Ministro Bonilla con Navus",El Bosque,"El Bosque, Chiapas, México",17.0247264,-92.74723009318356,False,LOS LIBERTADORES,6049.388115283039
3428,3443,"Cerrillos, Camino Lonquen, Av Fernandez Albano, Avenida Aeropuerto, General Jose Bernales Ramirez",Cerrillos,"Cerrillos, Curacaví, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.4544314,-71.0283709,False,SANTIAGO BUERAS,25.61050223862771
3429,3444,"Pirque, Ramon Subercaseaux 5240-5260",Pirque,"Pirque, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6348808,-70.5729961,False,PLAZA DE PUENTE ALTO,2.720413735499335
3430,3445,"Ñuñoa, Baden / Bremen",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
3431,3446,"Santiago, San Martín de Porres",Santiago,"San Martín de Porres, Distrito Santiago, Veraguas, Panamá",8.11680415,-80.95158407296216,True,LOS LIBERTADORES,4717.823383224005
3432,3447,"Santiago, Nva ñuble",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,PLAZA DE ARMAS,0.05779574455615426
3433,3448,"Quilicura, Lenga",Quilicura,"Pasaje La Lenga, Santa Teresita, Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 8700000, Chile",-33.35348,-70.716399,True,LOS LIBERTADORES,3.0836390128450977
3434,3449,"Maipú, Maipú/ pájaritos",Maipú,"Plaza de Maipú, Avenida Los Pajaritos, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5099343,-70.7573229,True,PLAZA DE MAIPU,0.0781690082494459
3435,3450,"Providencia, Seminario - Santa Isabel",Providencia,"Seminario / Santa Isabel, Santa Isabel, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7501354, Chile",-33.4469686,-70.6287915,True,SANTA ISABEL,0.15225604031008455
3436,3451,"Peñalolén, Pasaje 34",Peñalolén,"Pasaje 34, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, 7940068, Chile",-33.4709029,-70.5639827,True,GRECIA,1.1714860303161554
3437,3452,"Melipilla, Loteo chacra san pedro",Melipilla,"Melipilla, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.6855134,-71.2145796,False,PLAZA DE MAIPU,46.668085421305825
3438,3453,"Santiago, Pje. Once 1990",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,PLAZA DE ARMAS,0.05779574455615426
3439,3454,"La Florida, José Manuel Gandarillas",La Florida,"José Manuel Gandarillas, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8301711, Chile",-33.5624382,-70.5771238,True,LOS QUILLAYES,0.7577832110669256
3440,3455,"Macul, José Lancaster",Macul,"José Lancaster, Villa Universidad Católica, Macul, Provincia de Santiago, Región Metropolitana de Santiago, 7810677, Chile",-33.4783709,-70.5798082,True,LOS PRESIDENTES,0.19800590034207266
3441,3456,"Buin, Villa josé miguel carrera-pje adan guzmán (am)/cerro alto jahuel (am)",Buin,"Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7319741,-70.7419619,False,PLAZA DE PUENTE ALTO,20.475225518936274
3442,3457,"Lo Barnechea, Santiago College/Golf de Manquehue",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
3443,3458,"Peñalolén, Pasaje Planicie 2280-2290",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48622465,-70.50929029561439,False,FERNANDO CASTILLO VELASCO,5.9055194766508015
3444,3459,"Lo Barnechea, Los Juglares/Panoramica Sur",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
3445,3460,"Puente Alto, Pedro Núñez Fernández 1641 casa 96",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
3446,3461,"Maipú, Calle Esdras",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
3447,3462,"Santiago, El Jacaranda Cuatro",Santiago,"3a. de C. Jacaranda, Colosio, San José, Orizaba, Veracruz, 94330, México",18.8678516,-97.09474,True,LOS LIBERTADORES,6425.67291581275
3448,3463,"Peñalolén, Las Perdices / Quebrada de Macul",Peñalolén,"Quebrada de Macul / Las Perdices, Ciclovía Las Perdices (Avenida José Arrieta - Avenida Departamental), Antupirén Alto, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, M, Chile",-33.5088205,-70.5430933,True,QUILIN,4.1474195380323176
3449,3464,"Lo Barnechea, Valle del Monasterio",Lo Barnechea,"Valle del Monasterio, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 1, Chile",-33.3496862,-70.5461292,True,LOS DOMINICOS,6.456902091567802
3450,3465,"Peñaflor, Pasaje 34 2480-2500",Peñaflor,"Peñaflor, Sevilla, Andalucía, España",37.7084447,-5.3457347,False,LOS DOMINICOS,10368.640618653786
3451,3466,"Maipú, Presidente Carlos Dávila",Maipú,"Presidente Carlos Dávila, PORTAL DEL SOL, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.5034613,-70.7813254,True,SANTIAGO BUERAS,2.353938222979926
3452,3467,"La Florida, Santa Filomena",La Florida,"Santa Filomena, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8220093, Chile",-33.5566104,-70.5635534,True,LOS QUILLAYES,2.0751534977535155
3453,3468,"San Bernardo, Sor Camila Álvarez",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,LOS LIBERTADORES,3919.78952123141
3454,3469,"Maipú, Tunquelen 1297",Maipú,"Tunquelén, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.4962496,-70.7425545,True,DEL SOL,1.183570929276227
3455,3470,"El Bosque, Gran Avenida Jose Miguel Carrera & Avenida Lo Blanco",El Bosque,"El Bosque, Chiapas, México",17.0247264,-92.74723009318356,False,LOS LIBERTADORES,6049.388115283039
3456,3471,"Lo Barnechea, Bernardo Larrain Cotapos",Lo Barnechea,"Avenida Bernardo Larraín Cotapos, Quillayes de La Dehesa, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7700651, Chile",-33.3416428,-70.522152,True,LOS DOMINICOS,7.651745649011438
3457,3472,"Puente Alto, Los Cerezos",Puente Alto,"Los Cerezos, Sauce 1, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 9480018, Chile",-33.6100735,-70.523852,True,PLAZA DE PUENTE ALTO,4.816995822005634
3458,3473,"Melipilla, José Arturo Pacheco 20-40",Melipilla,"Pintor José Arturo Pacheco, Sol del Valle, Los Jazmines Sur, Melipilla, Provincia de Melipilla, Región Metropolitana de Santiago, 9580887, Chile",-33.677444,-71.2340052,True,PLAZA DE MAIPU,47.963406265133976
3459,3474,"La Reina, Ramón Laval/La cañada",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
3460,3475,"Santiago, Pasaje Los Robles Unidos",Santiago,"Pasaje Los Robles Unidos, Población Salvador Allende, Condominio Patio de los Naranjos, Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7113178,-70.7416501,True,PLAZA DE PUENTE ALTO,19.023459242585254
3461,3476,"Lo Espejo, Avenida Central",Lo Espejo,"Avenida Central, Lo Espejo, Provincia de Santiago, Región Metropolitana de Santiago, 9140110, Chile",-33.5048728,-70.6920037,True,CERRILLOS,2.361050531976173
3462,3477,"Maipú, La Sinfonía 826 Maipú",Maipú,"Plaza Liceo Maipú, Los Laureles de Maipú, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.484761950000006,-70.76450759506017,True,DEL SOL,1.2304436504086471
3463,3478,"Puente Alto, Rio cisnes",Puente Alto,"Río Cisnes, Villa El Alba, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8290879, Chile",-33.5494547,-70.5574414,True,SAN JOSE DE LA ESTRELLA,2.7363676883369275
3464,3479,"Maipú, Millalobo 800",Maipú,"Pasaje Millalobo, Los Alerces de Maipú, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.4846907,-70.7613991,True,DEL SOL,0.9870323556424747
3465,3480,"Providencia, Gran casa Barrio Montecarmelo - cerro San Cristóbal - metro Salvador",Providencia,"Providencia, Los Abades, Nariño, Colombia",1.2420408,-77.6009953089243,False,LOS LIBERTADORES,3898.883442417413
3466,3481,"Santiago, Cónsul Eduardo Llanos 8096",Santiago,"8096, Cónsul Eduardo Llanos, Lo Prado, Provincia de Santiago, Región Metropolitana de Santiago, 8980000, Chile",-33.447090913888886,-70.73892546388889,True,PUDAHUEL,0.28161731268051915
3467,3482,"Conchalí, Av. Cardenal José María Caro 3638",Conchalí,"Conchalí, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3843238,-70.67473455935627,False,VIVACETA,0.4533231667971888
3468,3483,"La Granja, Tome",La Granja,"Tomé, La Granja, Provincia de Santiago, Región Metropolitana de Santiago, 7980008, Chile",-33.5328852,-70.63451,True,SANTA ROSA,1.0615189017978175
3469,3484,"Peñalolén, Av. Consistorial/Camino Peñalolén",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48622465,-70.50929029561439,False,FERNANDO CASTILLO VELASCO,5.9055194766508015
3470,3485,"Maipú, O'Higgins, Maipú",Maipú,"Parque Municipal Maipú, Villa O'Higgins, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.5243323,-70.80157937434855,True,PLAZA DE MAIPU,4.387816205935366
3471,3486,"Lo Espejo, Veinte sur 5820-5840",Lo Espejo,"Lo Espejo, Provincia de Santiago, Región Metropolitana de Santiago, 9140110, Chile",-33.5201685,-70.6897368284454,False,EL PARRON,2.7226922239891227
3472,3487,"Maipú, Maipú, Región Metropolitana",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,True,PLAZA DE MAIPU,0.16683764202401136
3473,3488,"Colina, Lo arcaya",Colina,"Lo Arcaya, Brisas de Chicureo, Los Reyes de Lo Arcaya, Lo Arcaya - Casas Viejas, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2449601,-70.6768981,True,LOS LIBERTADORES,13.586856524324917
3474,3489,"Quilicura, Carampangue 1405",Quilicura,"1405, Carampangue, El Descanso, Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 8710022, Chile",-33.36907923333333,-70.71350913333335,True,LOS LIBERTADORES,2.4263587156327557
3475,3490,"Pudahuel, Laguna sur",Pudahuel,"Laguna Sur, Avenida Teniente Cruz, Condominio las Torres, Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, 8980000, Chile",-33.4627104,-70.7378504,True,LAGUNA SUR,0.019184737035251784
3476,3491,"Pudahuel, pasaje rio Aysén 1317 Pudahuel",Pudahuel,"Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4193729,-70.86335607718577,False,PUDAHUEL,11.763654364003278
3477,3492,"Conchalí, Carlos Vergara/Aviador  Zañartu",Conchalí,"Conchalí, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3843238,-70.67473455935627,False,VIVACETA,0.4533231667971888
3478,3493,"Puente Alto, Avenida La Serena",Puente Alto,"Avenida La Serena, Villa Los Aromos, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8150513, Chile",-33.5703349,-70.6113198,True,ELISA CORREA,2.5620937254145018
3479,3494,"Quilicura, Quilicura, Región Metropolitana",Quilicura,"Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 8700000, Chile",-33.367767,-70.731549,True,LOS LIBERTADORES,4.096254508505572
3480,3495,"Conchalí, Doñihue",Conchalí,"Doñihue, Conchalí, Provincia de Santiago, Región Metropolitana de Santiago, 8380741, Chile",-33.3980687,-70.6672722,True,CONCHALI,0.2991704788643597
3481,3496,"Recoleta, Pje. Zinc 485",Recoleta,"Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.405882899999995,-70.63270330089452,False,EINSTEIN,0.9766396574873637
3482,3497,"Melipilla, Correa 915",Melipilla,"Correa, Villa Las Américas, Melipilla, Provincia de Melipilla, Región Metropolitana de Santiago, 9580887, Chile",-33.692854,-71.2219087,True,PLAZA DE MAIPU,47.62575561583207
3483,3498,"Puente Alto, La catalpa",Puente Alto,"La Catalpa, Villa Los Prados, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8301711, Chile",-33.5717553,-70.5794784,True,ELISA CORREA,0.4705565941456337
3484,3499,"San Bernardo, Cam. Padre Hurtado 18380",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,LOS LIBERTADORES,3919.78952123141
3485,3500,"El Monte, miguel moreira 090-100",El Monte,"El Monte, Los Angeles County, California, 91731, United States",34.0751571,-118.036849,False,LOS LIBERTADORES,8956.12351210139
3486,3501,"La Pintana, Observatorio/San Francisco",La Pintana,"Observatorio / San Francisco, Avenida San Francisco, 6 de Mayo, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8010000, Chile",-33.562745,-70.6568251,True,SAN RAMON,2.574423525658284
3487,3502,"El Bosque, Gran Avenida José Miguel Carrera",El Bosque,"Gran Avenida José Miguel Carrera, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 648, Chile",-33.5756488,-70.6917545,True,LA CISTERNA L2,4.88680936260578
3488,3503,"La Florida, Colombia",La Florida,"La Florida, Centro, Nariño, Colombia",1.2986074,-77.4044845,True,LOS LIBERTADORES,3901.263394600179
3489,3504,"Padre Hurtado, Los Chirigues 880",Padre Hurtado,"Padre Hurtado, Provincia de Talagante, Región Metropolitana de Santiago, Chile",-33.5673051,-70.8020467,False,PLAZA DE MAIPU,7.5366122011540195
3490,3505,"La Reina, Pontevedra/ Av. Vicente Pérez Rosales",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
3491,3506,"Las Condes, Cercano a Mall Sport",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
3492,3507,"Cerrillos, Comercio 6130-6150",Cerrillos,"Comercio, Cerrillos, Provincia de Santiago, Región Metropolitana de Santiago, 9222145, Chile",-33.4938959,-70.7126756,True,CERRILLOS,2.1018056166387784
3493,3508,"Peñalolén, Peñalolén, Región Metropolitana",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, 7940068, Chile",-33.4765918,-70.5418308,True,FERNANDO CASTILLO VELASCO,3.0963470616269064
3494,3509,"Estación Central, Embajador Quintana",Estación Central,"Embajador Quintana, Estación Central, Provincia de Santiago, Región Metropolitana de Santiago, 8500445, Chile",-33.4516446,-70.7044894,True,ECUADOR,0.602451959795182
3495,3510,"Santiago, Ciudad Satelite - Parque Central Poniente, Maipú, Chile",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,PLAZA DE ARMAS,0.05779574455615426
3496,3511,"La Reina, Jumbo Bilbao, Metro P. de Gales",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
3497,3512,"La Reina, Santa Rita con Echeñique",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
3498,3513,"Lo Barnechea, Contralmirante Fernández Vial / Santa Blanca",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
3499,3514,"Buin, Villaseca Oriente 0100-0130",Buin,"Francisco Javier Krugger, Villa Las Flores de Buin, Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.737354,-70.735632,True,PLAZA DE PUENTE ALTO,20.442843896093425
3500,3515,"Puente Alto, Pasaje Ortiga / Av. Diego Portales",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
3501,3516,"Santiago, Piedra Del Rey Norte 6967, La Florida",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,PLAZA DE ARMAS,0.05779574455615426
3502,3517,"Maipú, Salar de Llamará Nte. 1976",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
3503,3518,"La Reina, 5d+2b+5est+1bog 124m2 Const. 292 M2 Terr. Nuncio Laghi",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
3504,3519,"Ñuñoa, Carlos Dittborn/San Eugenio",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
